,기온150CM_1,풍향300CM_1,습도150CM_1,토양수분10CM_1,일사량_1,기온150CM_2,풍향300CM_2,습도150CM_2,일사량_2,기온150CM_3,풍향300CM_3,습도150CM_3,일사량_3,기온150CM_4,풍향300CM_4,습도150CM_4,일사량_4,지역
24,1.1444444444444444,225.1,72.33333333333333,29.877777777777776,11.88888888888889,18.146067415730336,207.3370786516854,69.64044943820225,17.426966292134832,23.597826086956523,208.43478260869566,77.31521739130434,15.358695652173912,7.510869565217392,200.91304347826087,79.18478260869566,8.41304347826087,3
25,0.967032967032967,180.7912087912088,64.57142857142857,28.523809523809526,11.989010989010989,18.263736263736263,190.78021978021977,68.78021978021978,18.692307692307693,23.945652173913043,189.47826086956522,85.3913043478261,14.684782608695652,6.967391304347826,201.77173913043478,81.3804347826087,8.576086956521738,3
26,0.8555555555555555,199.62222222222223,69.31111111111112,29.288888888888888,12.188888888888888,17.65934065934066,191.58241758241758,66.26373626373626,19.10989010989011,23.0,214.0108695652174,90.68478260869566,13.652173913043478,5.206521739130435,209.52173913043478,77.65217391304348,9.793478260869565,3
27,0.12222222222222222,193.22222222222223,69.41111111111111,25.655555555555555,11.922222222222222,17.252747252747252,147.8131868131868,76.78021978021978,16.813186813186814,24.02173913043478,187.6304347826087,87.18478260869566,15.684782608695652,5.021739130434782,200.3586956521739,81.07608695652173,9.467391304347826,3
28,1.3439999999999999,189.41155555555554,68.97266666666667,26.945777777777778,11.51511111111111,17.095714285714287,196.51868131868125,70.41,19.161758241758243,24.08652173913044,201.64608695652177,86.23032608695652,15.023369565217395,6.592282608695652,161.98152173913044,81.96913043478261,8.898478260869565,3
29,3.0539560439560436,178.16043956043956,73.0045054945055,30.89274725274725,11.524725274725276,17.013956043956043,153.69384615384618,70.36626373626373,19.18307692307692,22.633804347826086,153.22782608695653,91.09119565217392,13.53728260869565,5.277717391304347,174.99271739130432,77.4716304347826,10.025978260869564,3
30,-0.015584415584415576,182.60896103896104,72.83454545454546,23.75064935064935,27.5974025974026,15.582340425531912,181.99106382978724,76.52276595744681,34.180851063829785,22.65094736842105,113.38305263157896,87.05705263157896,26.48421052631579,7.620967741935484,81.57139784946236,77.58032258064516,22.516129032258064,4
31,0.13893617021276597,173.50489361702128,72.5018085106383,31.410212765957446,39.734042553191486,16.645106382978724,184.77521276595746,75.04276595744682,39.819148936170215,22.540555555555557,157.1568888888889,86.99333333333333,32.06666666666667,5.204315789473685,153.1518947368421,79.81810526315789,30.094736842105263,4
32,0.1,168.3,76.05555555555556,26.322222222222223,32.08888888888889,15.857142857142858,192.17582417582418,78.47252747252747,31.186813186813186,24.032608695652176,187.59782608695653,88.08695652173913,24.48913043478261,7.086956521739131,181.02173913043478,81.04347826086956,16.5,4
33,2.4,199.84444444444443,75.72222222222223,38.56666666666667,15.766666666666667,16.98901098901099,214.63736263736263,77.51648351648352,18.75824175824176,22.717391304347824,171.75,88.02173913043478,12.815217391304348,6.6521739130434785,154.45652173913044,81.45652173913044,15.597826086956522,4
34,1.9333333333333333,212.84444444444443,74.87777777777778,38.84444444444444,16.955555555555556,16.87912087912088,212.01098901098902,77.50549450549451,17.714285714285715,23.097826086956523,169.5326086956522,85.73913043478261,15.891304347826088,8.869565217391305,150.3586956521739,83.8586956521739,11.543478260869565,4
35,1.6923076923076923,180.45054945054946,76.47252747252747,38.61538461538461,15.912087912087912,17.692307692307693,204.3956043956044,78.84615384615384,17.802197802197803,24.27173913043478,197.31521739130434,84.94565217391305,14.456521739130435,7.673913043478261,132.5326086956522,75.72826086956522,13.108695652173912,4
36,0.8222222222222222,203.7,70.21111111111111,39.37777777777778,18.133333333333333,16.604395604395606,227.72527472527472,70.97802197802197,21.725274725274726,23.42391304347826,214.41304347826087,86.8586956521739,13.608695652173912,5.956521739130435,155.8695652173913,75.3804347826087,15.75,4
37,0.3888888888888889,185.07777777777778,73.24444444444444,33.58888888888889,16.22222222222222,16.64835164835165,184.12087912087912,70.2967032967033,21.54945054945055,24.17391304347826,206.18478260869566,64.83695652173913,30.434782608695652,5.956521739130435,236.56521739130434,80.65217391304348,29.32608695652174,4
38,1.0503333333333333,200.259,75.31388888888888,36.48866666666667,27.111888888888885,15.93659340659341,188.0867032967033,78.43439560439562,22.499024390243907,23.559782608695656,146.9191304347826,87.97717391304347,14.075161809313997,7.725108695652173,181.69271739130434,77.6829347826087,9.249460990634605,4
39,2.7884615384615388,216.39505494505497,74.05043956043956,39.17032967032967,11.550978253322366,15.60533333333333,201.5041111111111,75.76077777777778,17.195053684177438,22.527391304347827,171.80043478260868,86.88,14.075161809313997,6.0200000000000005,206.01021739130434,74.63434782608694,9.249460990634605,4
40,7.536666666666666,245.39333333333335,77.30999999999999,22.116666666666664,7.326666666666667,6.073333333333333,180.25333333333333,64.63333333333334,8.81,7.379999999999999,232.90333333333334,67.24333333333334,11.376666666666667,5.416666666666667,174.3066666666667,63.846666666666664,11.74,5
41,-0.16666666666666666,209.07333333333335,59.60999999999999,31.81,8.413333333333332,17.99134328358209,184.0207462686567,72.28507462686568,16.87373134328358,21.754842105263155,179.2303157894737,85.67042105263158,12.937473684210525,3.7776842105263158,183.30368421052634,76.91526315789473,8.375789473684211,5
42,-0.7,184.1888888888889,70.31111111111112,18.566666666666666,10.655555555555555,15.351648351648352,182.96703296703296,73.92307692307692,16.12087912087912,22.87912087912088,167.03296703296704,86.08791208791209,15.835164835164836,6.565217391304348,203.58695652173913,77.90217391304348,12.858695652173912,5
43,1.3888888888888888,186.6,70.06666666666666,26.633333333333333,14.844444444444445,15.813186813186814,201.78021978021977,72.25274725274726,25.747252747252748,21.23913043478261,194.45652173913044,87.43478260869566,18.804347826086957,5.282608695652174,202.5326086956522,79.68478260869566,13.076086956521738,5
44,0.6777777777777778,215.38888888888889,66.12222222222222,28.988888888888887,15.3,16.054945054945055,205.35164835164835,64.48351648351648,24.45054945054945,21.42391304347826,185.94565217391303,80.69565217391305,22.130434782608695,7.467391304347826,191.40217391304347,79.25,11.347826086956522,5
45,0.24175824175824176,230.1098901098901,78.93406593406593,31.9010989010989,15.23076923076923,16.629213483146067,208.85393258426967,79.50561797752809,25.292134831460675,23.054347826086957,187.20652173913044,90.23913043478261,21.641304347826086,6.782608695652174,201.97826086956522,84.90217391304348,8.434782608695652,5
46,0.07777777777777778,215.46666666666667,76.05555555555556,32.43333333333333,12.0,15.912087912087912,210.12087912087912,74.65934065934066,19.78021978021978,22.380434782608695,189.4673913043478,88.91304347826087,13.728260869565217,4.934782608695652,204.5326086956522,78.77173913043478,8.326086956521738,5
47,-0.17777777777777778,219.63333333333333,74.05555555555556,31.788888888888888,10.666666666666666,16.3,202.11111111111111,78.28888888888889,16.511111111111113,23.347826086956523,190.8586956521739,84.56521739130434,15.641304347826088,4.978260869565218,194.7826086956522,77.0,9.054347826086957,5
48,0.8063333333333335,213.6882222222222,69.90555555555555,29.36644444444445,10.711333333333334,15.253296703296703,219.9891208791209,73.48373626373626,17.47648351648352,22.49478260869565,183.4855434782609,84.20847826086957,13.43054347826087,6.8428260869565225,216.78369565217386,76.55543478260869,8.600978260869566,5
49,2.64021978021978,225.3886813186813,72.56714285714285,37.03153846153847,10.029780219780221,15.308901098901101,207.05461538461535,71.21593406593408,17.07461538461538,21.830978260869564,207.8363043478261,85.74478260869567,11.648913043478263,5.247608695652173,220.84858695652179,73.42923913043477,9.077934782608695,5
60,2.6111827956989244,124.62258064516129,49.6405376344086,13.376344086021506,35.95709677419355,16.735106382978724,143.10117021276594,65.38585106382979,35.78063829787234,23.466117647058827,142.81694117647058,77.05682352941176,21.910235294117648,9.54178947368421,130.13747368421053,60.1598947368421,1.3282105263157895,7
61,2.8070212765957447,135.05170212765955,51.297340425531914,17.808723404255318,1.4426595744680852,17.049892473118277,161.70913978494625,64.52021505376344,2.0501075268817206,23.219473684210524,145.75873684210526,75.76305263157894,1.7153684210526317,7.721263157894737,123.88768421052632,54.13231578947368,1.272842105263158,7
62,3.6555555555555554,125.68888888888888,47.77777777777778,18.355555555555554,1.1666666666666667,16.978021978021978,150.1098901098901,63.10989010989011,1.835164835164835,26.1625,130.8125,68.6,5.2125,9.423913043478262,129.02173913043478,59.94565217391305,10.423913043478262,7
63,4.822222222222222,138.04444444444445,60.855555555555554,30.133333333333333,10.877777777777778,18.021978021978022,176.30769230769232,67.74725274725274,18.153846153846153,23.184782608695652,173.0108695652174,83.16304347826087,14.054347826086957,8.869565217391305,127.72826086956522,65.04347826086956,10.228260869565217,7
